REC_ID,Species,Continent.of.Origin,Country.of.Origin,Harvest.Year,Expiration,Variety,Color,Processing.Method,Aroma,Flavor,Aftertaste,Acidity,Body,Balance,Uniformity,Clean.Cup,Sweetness,Moisture,Quakers,Category.One.Defects,Category.Two.Defects
965,Arabica,North America,Honduras,2015,05/11/16,Catuai,Green,Washed / Wet,7.42,7.17,7.17,7.5,7.33,7.25,10.0,10.0,10.0,0.12,0,0,1
966,Arabica,North America,Guatemala,2014,03/20/16,Pacamara,Bluish-Green,Washed / Wet,7.33,7.42,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.09,0,0,2
967,Arabica,Africa,Tanzania,2014,12/17/15,Other,Green,Washed / Wet,7.33,7.17,7.17,7.5,7.25,7.42,10.0,10.0,10.0,0.13,0,0,5
968,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Semi-washed / Semi-pulped,7.5,7.5,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0,0
969,Arabica,North America,Guatemala,2013,03/04/14,Caturra,Green,Washed / Wet,7.5,7.33,7.5,7.58,7.0,7.25,10.0,10.0,10.0,0.11,0,0,4
970,Arabica,North America,Mexico,2012,07/26/13,Typica,Green,Washed / Wet,7.42,7.42,7.33,7.33,7.5,7.42,9.33,10.0,10.0,0.12,0,0,1
971,Arabica,North America,Nicaragua,2016,03/08/18,,Green,Washed / Wet,7.33,7.5,7.17,7.17,7.58,7.17,10.0,10.0,10.0,0.09,0,0,7
972,Arabica,Africa,Tanzania,2015,11/15/16,Bourbon,Green,Washed / Wet,7.67,7.17,7.17,7.33,7.5,7.17,10.0,10.0,10.0,0.12,0,0,2
973,Arabica,North America,Mexico,2015,06/24/16,Caturra,Green,Washed / Wet,7.75,7.58,7.08,7.25,7.08,7.25,10.0,10.0,10.0,0.12,0,0,10
974,Arabica,North America,Costa Rica,2015,05/21/16,Caturra,Bluish-Green,Washed / Wet,7.5,7.5,7.33,7.17,7.08,7.17,10.0,10.0,10.0,0.11,0,0,0
975,Arabica,North America,Honduras,2015,03/10/16,Catuai,Green,Natural / Dry,7.42,7.33,7.0,7.42,7.33,7.33,10.0,10.0,10.0,0.13,0,0,1
976,Arabica,Asia,Thailand,2014,02/15/16,Caturra,Blue-Green,Washed / Wet,6.83,7.42,7.42,7.17,7.5,7.42,10.0,10.0,10.0,0.12,0,0,0
977,Arabica,Asia,Philippines,2014,01/08/16,Typica,None,Natural / Dry,7.25,7.25,7.25,7.08,7.58,7.5,10.0,10.0,10.0,0.0,0,0,4
978,Arabica,Africa,Tanzania,2014,12/17/15,Bourbon,Bluish-Green,Washed / Wet,7.58,7.17,7.17,7.33,7.33,7.25,10.0,10.0,10.0,0.12,0,0,2
979,Arabica,Africa,Malawi,2014,11/04/15,Caturra,Green,Washed / Wet,7.58,7.25,7.33,7.08,7.33,7.33,10.0,10.0,10.0,0.12,0,0,12
980,Arabica,North America,Costa Rica,2014,05/09/15,Catuai,Green,Washed / Wet,7.33,7.08,7.33,7.25,7.33,7.58,10.0,10.0,10.0,0.11,0,0,3
981,Arabica,South America,Brazil,2013,02/04/15,Catuai,Green,Natural / Dry,7.42,7.42,7.17,7.42,7.33,7.25,10.0,10.0,10.0,0.11,0,0,3
982,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Natural / Dry,7.42,7.25,7.08,7.75,7.42,7.17,10.0,10.0,10.0,0.13,0,3,7
983,Arabica,North America,Guatemala,2012,08/20/13,Caturra,Green,Washed / Wet,7.42,7.25,7.33,7.25,7.25,7.42,10.0,10.0,10.0,0.12,0,0,4
984,Arabica,South America,Brazil,2012,01/22/13,Mundo Novo,Green,Natural / Dry,7.42,7.33,7.25,7.42,7.5,7.17,10.0,10.0,10.0,0.12,0,0,1
985,Arabica,North America,United States,,09/21/12,,,,7.25,7.75,7.67,7.67,7.42,7.67,8.67,9.33,10.0,0.04,0,3,0
986,Arabica,Africa,Ethiopia,2016,07/14/18,,,Natural / Dry,7.42,7.33,7.17,7.33,7.42,7.17,10.0,10.0,10.0,0.11,0,0,1
987,Arabica,South America,Brazil,2016,06/21/18,Mundo Novo,Green,Natural / Dry,7.58,7.42,7.5,7.25,7.75,7.58,9.33,10.0,9.33,0.11,0,5,8
988,Arabica,North America,Nicaragua,2015,03/27/16,Other,,Washed / Wet,7.33,7.33,7.33,7.42,7.33,7.33,10.0,10.0,10.0,0.11,0,0,1
989,Arabica,North America,United States,2014,03/03/16,Pache Comun,,Natural / Dry,7.42,7.17,7.33,7.42,7.25,7.33,10.0,10.0,10.0,0.0,0,0,0
990,Arabica,Africa,Tanzania,2014,01/02/16,Other,Green,Washed / Wet,7.42,7.33,7.33,7.25,7.25,7.33,10.0,10.0,10.0,0.13,0,0,2
991,Arabica,North America,Costa Rica,2014,12/18/15,Caturra,Green,Washed / Wet,7.42,7.25,7.17,7.25,7.25,7.58,10.0,10.0,10.0,0.13,0,0,0
992,Arabica,North America,United States,2013,05/28/15,Other,Green,Washed / Wet,7.67,7.75,7.67,7.58,7.58,7.67,6.67,10.0,10.0,0.0,0,0,0
993,Arabica,North America,Mexico,2012,09/14/13,Typica,None,Washed / Wet,7.25,7.42,7.33,7.33,7.17,7.33,10.0,10.0,10.0,0.13,0,5,16
994,Arabica,North America,Mexico,2012,09/04/13,Typica,Green,Washed / Wet,7.33,7.25,7.33,7.42,7.25,7.42,10.0,10.0,10.0,0.12,0,0,2
995,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Washed / Wet,7.33,7.33,7.25,7.42,7.25,7.25,10.0,10.0,10.0,0.11,0,0,5
996,Arabica,North America,Mexico,2012,07/03/13,Typica,Green,Washed / Wet,7.42,7.33,7.25,7.42,7.17,7.25,10.0,10.0,10.0,0.1,0,0,1
997,Arabica,North America,United States,2012,02/12/13,Hawaiian Kona,Blue-Green,Washed / Wet,7.42,7.42,7.25,7.58,6.92,7.17,10.0,10.0,10.0,0.06,0,0,0
998,Arabica,South America,Brazil,,01/16/19,Bourbon,Green,Pulped natural / honey,7.25,7.25,7.17,7.5,7.33,7.17,10.0,10.0,10.0,0.11,6,0,9
999,Arabica,North America,El Salvador,2017,08/28/18,Bourbon,Green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.58,10.0,10.0,10.0,0.0,2,0,6
1000,Arabica,South America,Brazil,2016,09/09/17,Yellow Bourbon,Bluish-Green,Pulped natural / honey,7.33,7.17,7.17,7.67,7.33,7.17,10.0,10.0,10.0,0.11,2,0,3
1001,Arabica,North America,Guatemala,2016,08/02/17,Bourbon,Green,Washed / Wet,7.42,7.25,7.17,7.5,7.25,7.17,10.0,10.0,10.0,0.09,0,0,8
1002,Arabica,South America,Colombia,2016,07/22/17,Caturra,Green,Washed / Wet,7.67,7.5,7.42,5.25,7.67,7.75,10.0,10.0,10.0,0.0,4,0,4
1003,Arabica,North America,Guatemala,2015,07/22/16,Bourbon,Green,Washed / Wet,7.5,7.25,7.0,7.25,7.5,7.25,10.0,10.0,10.0,0.11,0,0,1
1004,Arabica,Asia,Taiwan,2015,05/05/16,Typica,Bluish-Green,Washed / Wet,7.25,7.17,7.17,7.25,7.5,7.33,10.0,10.0,10.0,0.12,0,0,0
1005,Arabica,North America,Honduras,2014,01/26/16,Caturra,Green,Natural / Dry,7.42,7.25,7.25,7.33,7.25,7.17,10.0,10.0,10.0,0.12,0,0,1
1006,Arabica,South America,Brazil,2014,01/15/16,Mundo Novo,Green,Natural / Dry,7.67,7.75,7.83,7.75,7.83,7.75,10.0,6.67,10.0,0.12,0,0,0
1007,Arabica,Africa,Tanzania,2014,12/15/15,Other,Green,Washed / Wet,7.33,7.33,7.08,7.42,7.17,7.33,10.0,10.0,10.0,0.12,0,0,5
1008,Arabica,Africa,Uganda,2013,06/30/15,SL14,Green,Natural / Dry,7.33,6.92,7.17,7.33,7.42,7.42,10.0,10.0,10.0,0.12,0,0,3
1009,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Semi-washed / Semi-pulped,7.5,6.92,7.33,7.33,7.33,7.33,10.0,10.0,10.0,0.11,0,0,0
1010,Arabica,Asia,Thailand,2012,05/29/14,,Green,Washed / Wet,7.33,7.42,7.25,7.42,7.25,7.17,10.0,10.0,10.0,0.0,0,0,3
1011,Arabica,North America,Mexico,2012,09/11/13,Other,Green,Washed / Wet,7.08,7.33,7.33,7.33,7.42,7.25,10.0,10.0,10.0,0.12,0,0,12
1012,Arabica,North America,Mexico,2012,07/03/13,Typica,Green,Washed / Wet,7.58,7.67,7.5,7.67,7.58,7.5,8.0,10.0,10.0,0.0,0,0,8
1013,Arabica,Asia,Taiwan,2017,12/08/18,Other,Blue-Green,Washed / Wet,7.33,7.17,7.25,7.33,7.33,7.25,10.0,10.0,10.0,0.0,0,0,0
1014,Arabica,North America,Guatemala,2017,08/23/18,Bourbon,Green,Washed / Wet,7.67,7.67,7.33,7.58,7.67,7.5,9.33,9.33,9.33,0.1,0,0,2
1015,Arabica,Africa,Kenya,2017,07/07/18,SL28,Green,Washed / Wet,7.17,7.58,7.5,7.5,8.0,7.75,10.0,10.0,10.0,0.11,0,0,3
1016,Arabica,North America,Mexico,2017,05/12/18,Bourbon,Green,Washed / Wet,7.5,7.33,7.17,7.42,7.5,7.33,9.33,10.0,10.0,0.11,0,0,11
1017,Arabica,Asia,Myanmar,2015,07/16/16,Other,,Other,7.17,7.42,7.0,7.58,7.33,7.0,10.0,10.0,10.0,0.0,0,0,5
1018,Arabica,North America,United States,2014,01/13/16,Hawaiian Kona,Bluish-Green,Natural / Dry,7.42,7.08,7.17,7.17,7.58,7.25,10.0,10.0,10.0,0.1,0,2,5
1019,Arabica,Africa,Tanzania,2014,12/18/15,Other,Green,Washed / Wet,7.33,7.17,7.17,7.25,7.42,7.33,10.0,10.0,10.0,0.12,0,0,0
1020,Arabica,South America,Brazil,2014,12/16/15,Yellow Bourbon,Green,Natural / Dry,7.25,7.33,7.25,7.25,7.25,7.33,10.0,10.0,10.0,0.12,0,0,8
1021,Arabica,Asia,Taiwan,2014,11/23/15,Typica,Green,Washed / Wet,7.92,7.67,7.33,7.08,7.08,7.08,10.0,10.0,10.0,0.09,0,0,0
1022,Arabica,South America,Brazil,2014,10/16/15,Bourbon,None,Natural / Dry,7.17,7.42,7.17,7.25,7.25,7.33,10.0,10.0,10.0,0.1,0,0,0
1023,Arabica,North America,Nicaragua,2013,07/16/15,Caturra,Green,Washed / Wet,7.33,7.08,7.25,7.0,7.5,7.42,10.0,10.0,10.0,0.1,0,1,3
1024,Arabica,North America,Guatemala,2014,06/10/15,Pacas,Green,Washed / Wet,7.58,7.42,6.92,7.5,7.25,7.17,10.0,10.0,10.0,0.12,0,2,5
1025,Arabica,Asia,Taiwan,2013,12/26/14,Typica,,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0,0
1026,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Other,7.25,7.17,7.08,7.08,7.08,8.08,10.0,10.0,10.0,0.11,0,0,0
1027,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.42,7.25,7.25,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0,0
1028,Arabica,North America,Mexico,2012,07/11/13,Typica,Green,Washed / Wet,7.58,7.33,7.08,7.5,7.17,7.25,10.0,10.0,10.0,0.13,0,0,12
1029,Arabica,Asia,Thailand,,04/13/11,Peaberry,,,7.67,7.58,7.33,7.33,7.17,7.0,10.0,10.0,10.0,0.0,0,0,0
1030,Arabica,Asia,Laos,2016,06/22/18,Catimor,Green,Washed / Wet,7.42,7.33,7.17,7.17,7.17,7.25,10.0,10.0,10.0,0.0,0,0,0
1031,Arabica,North America,Guatemala,2013,05/26/15,Caturra,Green,Washed / Wet,7.67,7.25,7.08,7.33,7.17,7.25,10.0,10.0,10.0,0.11,0,0,1
1032,Arabica,North America,Mexico,2012,08/30/13,Catuai,Green,Semi-washed / Semi-pulped,7.17,7.08,7.25,7.42,7.25,7.33,10.0,10.0,10.0,0.13,0,0,7
1033,Arabica,North America,Mexico,2012,08/29/13,Typica,Green,Washed / Wet,7.33,7.25,7.33,7.33,7.25,7.17,10.0,10.0,10.0,0.11,0,0,3
1034,Arabica,North America,Mexico,2012,07/03/13,Bourbon,Green,Washed / Wet,7.5,7.17,7.33,7.25,7.17,7.17,10.0,10.0,10.0,0.13,0,0,1
1035,Arabica,North America,United States,2012,02/22/13,Hawaiian Kona,Blue-Green,Washed / Wet,7.42,7.33,7.0,7.25,7.33,7.5,10.0,10.0,10.0,0.1,0,2,0
1036,Arabica,South America,Colombia,2010,01/25/12,,,,7.33,7.33,7.0,6.83,7.33,7.67,10.0,10.0,10.0,0.01,0,0,1
1037,Arabica,South America,Brazil,2015,10/07/16,,Green,Natural / Dry,7.17,7.25,7.08,7.17,7.25,7.58,10.0,10.0,10.0,0.0,0,0,1
1038,Arabica,Asia,Myanmar,2015,07/16/16,Catuai,Green,Washed / Wet,6.92,7.5,7.0,7.58,7.5,7.08,10.0,10.0,10.0,0.0,0,0,2
1039,Arabica,North America,Guatemala,2015,06/17/16,Caturra,Green,Washed / Wet,7.5,7.33,7.0,7.42,7.17,7.17,10.0,10.0,10.0,0.12,0,0,1
1040,Arabica,North America,Nicaragua,2015,05/27/16,Other,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.33,7.25,10.0,10.0,10.0,0.12,0,0,5
1041,Arabica,North America,Honduras,2015,05/24/16,Caturra,Green,Natural / Dry,7.5,7.33,7.0,7.42,7.25,7.17,10.0,10.0,10.0,0.11,0,0,2
1042,Arabica,North America,Panama,2014,05/22/16,Caturra,Green,Other,7.25,7.33,7.17,7.33,7.33,7.17,10.0,10.0,10.0,0.11,0,1,4
1043,Arabica,North America,Honduras,2015,05/21/16,Catuai,Green,Washed / Wet,7.42,7.17,7.08,7.42,7.25,7.25,10.0,10.0,10.0,0.09,0,0,2
1044,Arabica,North America,Honduras,2015,03/10/16,Catuai,Green,Natural / Dry,7.25,7.33,7.08,7.5,7.25,7.33,10.0,10.0,10.0,0.13,0,0,1
1045,Arabica,North America,Costa Rica,2014,04/11/15,Caturra,Green,Washed / Wet,7.33,7.33,7.25,7.25,7.17,7.17,10.0,10.0,10.0,0.11,0,0,0
1046,Arabica,North America,Mexico,2012,09/04/13,Typica,Green,Washed / Wet,7.58,7.33,7.42,7.25,7.5,7.5,9.33,9.33,10.0,0.11,0,0,2
1047,Arabica,North America,Haiti,2012,05/22/13,Typica,Green,Washed / Wet,7.42,7.0,7.42,7.25,7.08,7.33,10.0,10.0,10.0,0.12,0,0,0
1048,Arabica,North America,United States,2011,12/20/12,Arusha,Bluish-Green,Natural / Dry,7.08,7.33,7.17,7.25,7.33,7.67,10.0,10.0,10.0,0.13,0,0,6
1049,Arabica,Asia,Taiwan,2016,08/12/17,Typica,Green,Other,7.33,7.08,7.08,7.08,7.42,7.33,10.0,10.0,10.0,0.0,0,0,1
1050,Arabica,Asia,Indonesia,2015,11/09/16,Mandheling,Blue-Green,Semi-washed / Semi-pulped,7.58,7.42,7.0,7.67,7.5,7.5,9.33,9.33,10.0,0.13,0,0,1
1051,Arabica,North America,Guatemala,2015,10/22/16,Bourbon,Green,Washed / Wet,7.67,7.42,6.83,7.17,7.42,7.17,10.0,10.0,10.0,0.11,0,0,0
1052,Arabica,North America,Costa Rica,2015,02/27/16,Caturra,Blue-Green,Washed / Wet,7.83,7.5,7.67,7.67,7.83,7.5,6.67,10.0,10.0,0.11,0,0,4
1053,Arabica,Africa,Malawi,2014,11/04/15,Caturra,Bluish-Green,Washed / Wet,7.5,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,0.12,0,0,1
1054,Arabica,North America,Mexico,2014,10/23/15,Typica,Green,Washed / Wet,7.25,7.17,7.17,7.25,7.17,7.42,10.0,10.0,10.0,0.12,0,0,4
1055,Arabica,South America,Colombia,2014,04/14/15,Caturra,,Natural / Dry,7.67,7.5,7.42,7.67,7.5,7.75,10.0,10.0,6.67,0.0,0,0,1
1056,Arabica,North America,Guatemala,2013,06/05/14,Bourbon,Green,Washed / Wet,7.67,7.17,7.0,7.5,7.0,7.0,10.0,10.0,10.0,0.12,0,0,5
1057,Arabica,North America,Guatemala,2012,01/24/13,Bourbon,Green,Washed / Wet,7.0,7.33,7.5,7.33,7.0,7.33,10.0,10.0,10.0,0.11,0,0,2
1058,Arabica,North America,Guatemala,2012,01/24/13,Bourbon,Green,Washed / Wet,7.0,7.5,7.33,7.17,7.17,7.17,10.0,10.0,10.0,0.11,0,0,3
1059,Arabica,South America,Colombia,,03/14/12,,,,7.17,7.25,7.08,7.42,7.08,7.42,10.0,10.0,10.0,0.18,0,0,2
1060,Arabica,South America,Brazil,2016,03/11/17,,Green,,7.33,7.25,7.33,7.08,7.58,7.25,9.33,10.0,10.0,0.11,0,0,7
1061,Arabica,North America,Nicaragua,2016,02/25/17,,Green,,7.08,7.5,7.0,7.25,7.42,7.0,10.0,10.0,10.0,0.11,1,0,0
1062,Arabica,Africa,Tanzania,2014,01/06/16,Other,Bluish-Green,Washed / Wet,7.25,7.08,7.08,7.33,7.33,7.25,10.0,10.0,10.0,0.12,0,0,1
1063,Arabica,South America,Brazil,2014,10/17/15,Bourbon,Green,Semi-washed / Semi-pulped,7.42,7.25,7.33,7.0,7.08,7.25,10.0,10.0,10.0,0.0,0,0,3
1064,Arabica,North America,Honduras,2014,04/30/15,Caturra,Green,Washed / Wet,7.5,7.17,7.0,7.42,7.33,7.0,10.0,10.0,10.0,0.11,0,0,5
1065,Arabica,North America,Guatemala,2014,01/28/15,Bourbon,Green,Natural / Dry,7.17,7.42,6.83,7.5,7.17,7.25,10.0,10.0,10.0,0.11,0,0,5
1066,Arabica,North America,United States,,05/03/12,,,,7.42,7.58,7.5,7.92,7.83,7.83,8.67,8.67,9.33,0.0,0,0,0
1067,Arabica,South America,Colombia,,03/14/12,,,,7.08,7.25,7.0,7.5,7.08,7.33,10.0,10.0,10.0,0.0,0,0,2
1068,Arabica,Asia,Taiwan,2017,12/08/18,Other,Blue-Green,Natural / Dry,7.17,7.17,7.17,7.42,7.17,7.25,10.0,10.0,10.0,0.0,0,0,0
1069,Arabica,North America,Guatemala,2017,09/08/18,Caturra,Green,Washed / Wet,7.33,7.25,7.08,7.17,7.25,7.17,10.0,10.0,10.0,0.1,0,0,4
1070,Arabica,North America,Honduras,2017,08/23/18,Catuai,Green,Washed / Wet,7.58,7.33,7.0,7.17,7.33,7.08,10.0,10.0,10.0,0.11,0,0,5
1071,Arabica,Africa,Mauritius,2016,02/10/17,,Green,,7.25,7.25,7.17,7.17,7.25,7.17,10.0,10.0,10.0,0.12,0,0,0
1072,Arabica,South America,Brazil,2015,11/16/16,Yellow Bourbon,Green,Semi-washed / Semi-pulped,7.25,7.33,7.17,7.5,7.33,7.25,9.33,10.0,10.0,0.11,0,0,3
1073,Arabica,Asia,Myanmar,2015,07/16/16,Other,Green,Washed / Wet,7.17,7.33,7.17,7.42,7.25,7.08,10.0,10.0,10.0,0.0,0,0,2
1074,Arabica,North America,Guatemala,2014,04/23/15,Other,Green,Washed / Wet,7.5,7.17,6.83,7.5,7.17,7.17,10.0,10.0,10.0,0.11,0,0,3
1075,Arabica,South America,Brazil,2013,04/17/15,Yellow Bourbon,None,Semi-washed / Semi-pulped,7.42,7.42,7.08,7.33,7.67,7.5,9.33,9.33,10.0,0.1,0,0,10
1076,Arabica,North America,United States,2013,02/04/15,Hawaiian Kona,Green,Natural / Dry,7.42,7.33,7.33,7.58,7.58,7.42,8.67,10.0,10.0,0.11,0,1,0
1077,Arabica,North America,Guatemala,2013,02/13/14,Bourbon,Green,Washed / Wet,7.5,7.5,7.0,7.67,7.17,7.0,10.0,10.0,10.0,0.12,0,1,1
1078,Arabica,North America,Mexico,2012,09/17/13,Typica,None,Washed / Wet,7.25,7.25,7.08,7.33,7.25,7.17,10.0,10.0,10.0,0.15,0,0,1
1079,Arabica,North America,Honduras,2016,02/02/17,,Green,,7.25,7.42,7.0,7.42,7.33,7.0,10.0,10.0,10.0,0.1,0,0,0
1080,Arabica,Asia,Taiwan,2014,11/23/15,Typica,Green,Washed / Wet,7.58,7.17,7.17,7.17,7.17,7.17,10.0,10.0,10.0,0.14,0,0,0
1081,Arabica,North America,El Salvador,2013,04/26/15,Bourbon,Green,Washed / Wet,7.33,7.17,7.08,7.08,7.33,7.17,10.0,10.0,10.0,0.0,0,0,1
1082,Arabica,Asia,China,2013,01/17/15,Other,Green,Washed / Wet,7.25,7.08,7.25,7.17,7.33,7.17,10.0,10.0,10.0,0.17,0,0,14
1083,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.25,7.25,7.17,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0,0
1084,Arabica,North America,Mexico,2012,09/04/13,Typica,Green,Washed / Wet,6.92,7.17,7.08,7.5,7.33,7.17,10.0,10.0,10.0,0.1,0,2,4
1085,Arabica,North America,Mexico,2012,08/30/13,Caturra,Green,Washed / Wet,7.42,7.08,7.08,7.33,7.25,7.17,10.0,10.0,10.0,0.12,0,4,16
1086,Arabica,Africa,Burundi,2016,01/21/17,,Green,,7.08,7.25,7.17,7.33,7.08,7.08,10.0,10.0,10.0,0.12,0,0,0
1087,Arabica,Africa,Tanzania,2015,11/15/16,Bourbon,Green,Washed / Wet,7.25,7.17,7.0,7.25,7.42,7.08,10.0,10.0,10.0,0.13,0,0,5
1088,Arabica,Africa,Tanzania,2014,12/18/15,Other,Bluish-Green,Washed / Wet,7.25,7.17,7.25,7.25,7.25,7.08,10.0,10.0,10.0,0.12,0,0,5
1089,Arabica,Asia,Taiwan,2013,12/26/14,Yellow Bourbon,Green,Other,7.25,7.25,7.08,7.25,7.25,7.25,10.0,10.0,10.0,0.11,0,0,0
1090,Arabica,North America,Guatemala,2013,06/06/14,Bourbon,Green,Washed / Wet,7.33,7.33,6.83,7.5,7.0,7.17,10.0,10.0,10.0,0.11,0,1,4
1091,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Semi-washed / Semi-pulped,7.25,7.08,7.08,7.33,7.33,7.17,10.0,10.0,10.0,0.11,0,0,21
1092,Arabica,North America,United States,2012,02/07/13,Hawaiian Kona,Green,Washed / Wet,7.17,7.5,6.92,7.33,7.67,7.33,9.33,10.0,10.0,0.12,0,5,7
1093,Arabica,Africa,Ethiopia,2010,06/17/11,,,,7.25,7.25,7.25,7.33,7.5,8.0,9.33,9.33,10.0,0.1,0,0,1
1094,Arabica,South America,Brazil,2017,11/03/18,Catuai,Green,Natural / Dry,7.17,7.33,7.42,7.08,7.0,7.0,10.0,10.0,10.0,0.11,1,0,1
1095,Arabica,North America,Honduras,2016,04/06/18,Caturra,Green,Natural / Dry,7.25,7.25,7.0,7.0,7.42,7.0,10.0,10.0,10.0,0.1,0,0,4
1096,Arabica,North America,Mexico,2016,04/26/17,Caturra,Green,Washed / Wet,7.25,7.17,7.0,7.33,7.33,7.0,10.0,10.0,10.0,0.1,0,0,2
1097,Arabica,Asia,Myanmar,2015,08/26/16,Other,Green,Natural / Dry,8.0,7.08,7.0,7.33,7.08,6.92,10.0,10.0,10.0,0.11,0,1,26
1098,Arabica,Asia,Myanmar,2014,07/16/16,Catuai,Green,Natural / Dry,7.42,7.0,7.08,7.0,7.17,7.33,10.0,10.0,10.0,0.0,0,0,1
1099,Arabica,North America,Nicaragua,2015,02/20/16,Caturra,Green,Washed / Wet,7.08,6.92,7.0,7.25,7.5,7.25,10.0,10.0,10.0,0.11,0,0,2
1100,Arabica,North America,United States,2014,03/03/15,Hawaiian Kona,Green,Natural / Dry,7.5,7.08,7.67,7.67,7.42,7.58,9.33,9.33,9.33,0.12,0,4,13
1101,Arabica,South America,Colombia,2012,01/08/15,Typica,Green,Washed / Wet,7.42,8.0,7.83,7.75,8.08,7.58,8.67,8.67,8.67,0.1,0,0,0
1102,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Semi-washed / Semi-pulped,7.25,7.08,7.25,7.25,7.17,7.25,10.0,10.0,10.0,0.11,0,0,0
1103,Arabica,North America,Guatemala,2012,01/09/14,Caturra,Green,Washed / Wet,7.0,7.17,7.33,7.33,7.0,7.17,10.0,10.0,10.0,0.11,0,1,12
1104,Arabica,North America,Mexico,2012,09/27/13,Caturra,None,Washed / Wet,7.58,7.33,7.17,7.25,6.75,7.0,10.0,10.0,10.0,0.11,0,2,8
1105,Arabica,Asia,Vietnam,2017,05/09/18,Catimor,,Other,7.42,7.25,7.25,7.58,7.42,7.33,8.67,10.0,10.0,0.0,0,0,2
1106,Arabica,North America,Nicaragua,2015,04/23/16,Caturra,,Washed / Wet,7.17,7.08,7.08,7.33,7.25,7.08,10.0,10.0,10.0,0.11,0,0,2
1107,Arabica,North America,Honduras,2015,01/26/16,Catuai,Green,Washed / Wet,7.25,7.25,7.0,7.17,7.08,7.08,10.0,10.0,10.0,0.11,0,0,0
1108,Arabica,North America,Guatemala,2013,08/07/14,Bourbon,Green,Washed / Wet,7.33,7.33,7.0,7.17,7.17,7.17,10.0,10.0,10.0,0.11,0,0,2
1109,Arabica,North America,Mexico,2012,10/09/13,Typica,Green,Washed / Wet,7.33,7.08,6.92,7.42,7.25,7.08,10.0,10.0,10.0,0.11,0,0,2
1110,Arabica,North America,Mexico,2012,09/13/13,Typica,Green,Washed / Wet,7.58,7.42,7.33,7.5,7.08,7.17,8.67,10.0,10.0,0.14,0,1,2
1111,Arabica,North America,Mexico,2012,09/10/13,Bourbon,Green,Washed / Wet,7.33,7.33,7.17,7.08,7.25,7.0,10.0,10.0,10.0,0.12,0,0,12
1112,Arabica,North America,Guatemala,2012,05/24/13,Bourbon,Green,Washed / Wet,7.33,7.33,7.0,7.33,7.0,7.0,10.0,10.0,10.0,0.11,0,0,5
1113,Arabica,North America,United States,,09/21/12,,,,7.58,7.5,7.33,7.33,7.67,7.33,9.33,9.33,9.33,0.05,0,12,1
1114,Arabica,South America,Brazil,2017,11/29/18,Bourbon,Green,Pulped natural / honey,7.17,7.17,7.0,7.17,7.25,7.25,10.0,10.0,10.0,0.11,0,0,5
1115,Arabica,Asia,Taiwan,2014,11/23/15,Typica,Green,Washed / Wet,7.42,7.25,7.25,7.17,7.0,7.0,10.0,10.0,10.0,0.07,0,0,0
1116,Arabica,North America,Nicaragua,2013,02/25/15,,Green,Natural / Dry,7.25,7.17,6.92,7.25,7.17,7.25,10.0,10.0,10.0,0.1,0,0,4
1117,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Other,7.25,7.25,7.25,7.25,7.08,7.0,10.0,10.0,10.0,0.11,0,0,0
1118,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Washed / Wet,7.25,7.25,7.25,7.0,7.25,7.08,10.0,10.0,10.0,0.11,0,0,0
1119,Arabica,Asia,Taiwan,2013,12/26/14,Typica,Green,Semi-washed / Semi-pulped,7.25,7.25,7.25,7.08,7.17,7.08,10.0,10.0,10.0,0.11,0,0,0
1120,Arabica,North America,Mexico,2012,09/14/13,Typica,None,Washed / Wet,7.33,7.17,7.25,7.08,7.08,7.08,10.0,10.0,10.0,0.15,0,0,0
1121,Arabica,North America,Mexico,2012,08/30/13,Typica,Green,Washed / Wet,7.25,7.08,7.0,7.17,7.33,7.17,10.0,10.0,10.0,0.14,0,1,17
1122,Arabica,North America,Nicaragua,2017,06/13/18,Caturra,Green,Washed / Wet,7.33,7.08,6.92,7.08,7.42,7.17,10.0,10.0,10.0,0.1,0,0,5
1123,Arabica,Asia,Myanmar,2015,07/16/16,Other,Green,Washed / Wet,7.17,7.33,7.0,7.42,7.17,7.0,10.0,10.0,10.0,0.0,0,0,4
